Logical Clock; Device Time; Event Code; Signal; Info; Segment Id; Event Code Id; Device Id; Signal Id
1423; 2020-01-01 19:34:55; Level; Bergman extended minimal model - blood; 7.63831; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
1424; 2020-01-01 19:34:55; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
1425; 2020-01-01 19:34:55; Level; Bergman extended minimal model - IOB; 2.24937; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
1426; 2020-01-01 19:34:55; Level; Bergman extended minimal model - Insulin activity; 0.304965; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
1427; 2020-01-01 19:34:55; Level; Bergman extended minimal model - COB; 39.7752; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
1428; 2020-01-01 19:39:55; Level; Bergman extended minimal model - interstitial fluid; 5.60126; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
1429; 2020-01-01 19:39:55; Level; Bergman extended minimal model - blood; 7.65888; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
1430; 2020-01-01 19:39:55; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
1431; 2020-01-01 19:39:55; Level; Bergman extended minimal model - IOB; 1.8404; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
1432; 2020-01-01 19:39:55; Level; Bergman extended minimal model - Insulin activity; 0.249574; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
1433; 2020-01-01 19:39:55; Level; Bergman extended minimal model - COB; 34.19; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
1434; 2020-01-01 19:44:55; Level; Bergman extended minimal model - interstitial fluid; 5.73039; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
1435; 2020-01-01 19:44:55; Level; Bergman extended minimal model - blood; 7.60669; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
1436; 2020-01-01 19:44:55; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
1437; 2020-01-01 19:44:55; Level; Bergman extended minimal model - IOB; 1.50575; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
1438; 2020-01-01 19:44:55; Level; Bergman extended minimal model - Insulin activity; 0.204204; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
1439; 2020-01-01 19:44:55; Level; Bergman extended minimal model - COB; 29.129; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
1440; 2020-01-01 19:49:55; Level; Bergman extended minimal model - interstitial fluid; 5.8425; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
1441; 2020-01-01 19:49:55; Level; Bergman extended minimal model - blood; 7.50436; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
1442; 2020-01-01 19:49:55; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
1443; 2020-01-01 19:49:55; Level; Bergman extended minimal model - IOB; 1.23194; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
1444; 2020-01-01 19:49:55; Level; Bergman extended minimal model - Insulin activity; 0.167074; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
1445; 2020-01-01 19:49:55; Level; Bergman extended minimal model - COB; 24.6332; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
1446; 2020-01-01 19:54:55; Level; Bergman extended minimal model - interstitial fluid; 5.93512; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
1447; 2020-01-01 19:54:55; Level; Bergman extended minimal model - blood; 7.36917; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
1448; 2020-01-01 19:54:55; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
1449; 2020-01-01 19:54:55; Level; Bergman extended minimal model - IOB; 1.00779; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
1450; 2020-01-01 19:54:55; Level; Bergman extended minimal model - Insulin activity; 0.136562; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
1451; 2020-01-01 19:54:55; Level; Bergman extended minimal model - COB; 20.7006; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
1452; 2020-01-01 19:59:55; Level; Bergman extended minimal model - interstitial fluid; 6.00724; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
1453; 2020-01-01 19:59:55; Level; Bergman extended minimal model - blood; 7.2141; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
1454; 2020-01-01 19:59:55; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
1455; 2020-01-01 19:59:55; Level; Bergman extended minimal model - IOB; 0.824485; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
1456; 2020-01-01 19:59:55; Level; Bergman extended minimal model - Insulin activity; 0.111688; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
1457; 2020-01-01 19:59:55; Level; Bergman extended minimal model - COB; 17.3023; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
1458; 2020-01-01 20:04:55; Level; Bergman extended minimal model - interstitial fluid; 6.05892; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
1459; 2020-01-01 20:04:55; Level; Bergman extended minimal model - blood; 7.04876; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
1460; 2020-01-01 20:04:55; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
1461; 2020-01-01 20:04:55; Level; Bergman extended minimal model - IOB; 0.674548; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
1462; 2020-01-01 20:04:55; Level; Bergman extended minimal model - Insulin activity; 0.0913694; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
1463; 2020-01-01 20:04:55; Level; Bergman extended minimal model - COB; 14.3943; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
1464; 2020-01-01 20:09:55; Level; Bergman extended minimal model - interstitial fluid; 6.09099; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
1465; 2020-01-01 20:09:55; Level; Bergman extended minimal model - blood; 6.88013; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
1466; 2020-01-01 20:09:55; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
1467; 2020-01-01 20:09:55; Level; Bergman extended minimal model - IOB; 0.551883; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
1468; 2020-01-01 20:09:55; Level; Bergman extended minimal model - Insulin activity; 0.0747524; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
1469; 2020-01-01 20:09:55; Level; Bergman extended minimal model - COB; 11.926; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
1470; 2020-01-01 20:14:55; Level; Bergman extended minimal model - interstitial fluid; 6.10483; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
1471; 2020-01-01 20:14:55; Level; Bergman extended minimal model - blood; 6.71327; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
1472; 2020-01-01 20:14:55; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
1473; 2020-01-01 20:14:55; Level; Bergman extended minimal model - IOB; 0.451525; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
1474; 2020-01-01 20:14:55; Level; Bergman extended minimal model - Insulin activity; 0.0611587; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
1475; 2020-01-01 20:14:55; Level; Bergman extended minimal model - COB; 9.84509; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
1476; 2020-01-01 20:19:55; Level; Bergman extended minimal model - interstitial fluid; 6.10215; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
1477; 2020-01-01 20:19:55; Level; Bergman extended minimal model - blood; 6.55174; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
1478; 2020-01-01 20:19:55; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
1479; 2020-01-01 20:19:55; Level; Bergman extended minimal model - IOB; 0.369418; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
1480; 2020-01-01 20:19:55; Level; Bergman extended minimal model - Insulin activity; 0.0500372; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
1481; 2020-01-01 20:19:55; Level; Bergman extended minimal model - COB; 8.10096; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
1482; 2020-01-01 20:24:55; Level; Bergman extended minimal model - interstitial fluid; 6.08487; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
1483; 2020-01-01 20:24:55; Level; Bergman extended minimal model - blood; 6.39797; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
1484; 2020-01-01 20:24:55; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
1485; 2020-01-01 20:24:55; Level; Bergman extended minimal model - IOB; 0.302241; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
1486; 2020-01-01 20:24:55; Level; Bergman extended minimal model - Insulin activity; 0.0409382; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
1487; 2020-01-01 20:24:55; Level; Bergman extended minimal model - COB; 6.64659; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
1488; 2020-01-01 20:29:55; Level; Bergman extended minimal model - interstitial fluid; 6.05501; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
1489; 2020-01-01 20:29:55; Level; Bergman extended minimal model - blood; 6.25353; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
1490; 2020-01-01 20:29:55; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
1491; 2020-01-01 20:29:55; Level; Bergman extended minimal model - IOB; 0.24728; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
1492; 2020-01-01 20:29:55; Level; Bergman extended minimal model - Insulin activity; 0.0334938; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
1493; 2020-01-01 20:29:55; Level; Bergman extended minimal model - COB; 5.43915; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
1494; 2020-01-01 20:34:55; Level; Bergman extended minimal model - interstitial fluid; 6.01458; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
1495; 2020-01-01 20:34:55; Level; Bergman extended minimal model - blood; 6.11934; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
1496; 2020-01-01 20:34:55; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
1497; 2020-01-01 20:34:55; Level; Bergman extended minimal model - IOB; 0.202314; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
1498; 2020-01-01 20:34:55; Level; Bergman extended minimal model - Insulin activity; 0.0274031; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
1499; 2020-01-01 20:34:55; Level; Bergman extended minimal model - COB; 4.44059; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
1500; 2020-01-01 20:39:55; Level; Bergman extended minimal model - interstitial fluid; 5.96555; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
1501; 2020-01-01 20:39:55; Level; Bergman extended minimal model - blood; 5.99585; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
1502; 2020-01-01 20:39:55; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
1503; 2020-01-01 20:39:55; Level; Bergman extended minimal model - IOB; 0.165524; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
1504; 2020-01-01 20:39:55; Level; Bergman extended minimal model - Insulin activity; 0.02242; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
1505; 2020-01-01 20:39:55; Level; Bergman extended minimal model - COB; 3.61754; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
1506; 2020-01-01 20:44:55; Level; Bergman extended minimal model - interstitial fluid; 5.90976; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
1507; 2020-01-01 20:44:55; Level; Bergman extended minimal model - blood; 5.88313; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
1508; 2020-01-01 20:44:55; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
1509; 2020-01-01 20:44:55; Level; Bergman extended minimal model - IOB; 0.135424; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
1510; 2020-01-01 20:44:55; Level; Bergman extended minimal model - Insulin activity; 0.0183431; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
1511; 2020-01-01 20:44:55; Level; Bergman extended minimal model - COB; 2.94096; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
1512; 2020-01-01 20:49:55; Level; Bergman extended minimal model - interstitial fluid; 5.84892; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
1513; 2020-01-01 20:49:55; Level; Bergman extended minimal model - blood; 5.78101; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
1514; 2020-01-01 20:49:55; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
1515; 2020-01-01 20:49:55; Level; Bergman extended minimal model - IOB; 0.110798; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
1516; 2020-01-01 20:49:55; Level; Bergman extended minimal model - Insulin activity; 0.0150075; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
1517; 2020-01-01 20:49:55; Level; Bergman extended minimal model - COB; 2.38658; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
1518; 2020-01-01 20:54:55; Level; Bergman extended minimal model - interstitial fluid; 5.78457; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
1519; 2020-01-01 20:54:55; Level; Bergman extended minimal model - blood; 5.68915; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
1520; 2020-01-01 20:54:55; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
1521; 2020-01-01 20:54:55; Level; Bergman extended minimal model - IOB; 0.0906501; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
1522; 2020-01-01 20:54:55; Level; Bergman extended minimal model - Insulin activity; 0.0122784; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
1523; 2020-01-01 20:54:55; Level; Bergman extended minimal model - COB; 1.9335; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
1524; 2020-01-01 20:59:55; Level; Bergman extended minimal model - interstitial fluid; 5.71808; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
1525; 2020-01-01 20:59:55; Level; Bergman extended minimal model - blood; 5.60704; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
1526; 2020-01-01 20:59:55; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
1527; 2020-01-01 20:59:55; Level; Bergman extended minimal model - IOB; 0.0741659; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
1528; 2020-01-01 20:59:55; Level; Bergman extended minimal model - Insulin activity; 0.0100457; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
1529; 2020-01-01 20:59:55; Level; Bergman extended minimal model - COB; 1.56404; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
1530; 2020-01-01 21:04:55; Level; Bergman extended minimal model - interstitial fluid; 5.65065; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
1531; 2020-01-01 21:04:55; Level; Bergman extended minimal model - blood; 5.53414; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
1532; 2020-01-01 21:04:55; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
1533; 2020-01-01 21:04:55; Level; Bergman extended minimal model - IOB; 0.0606792; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
1534; 2020-01-01 21:04:55; Level; Bergman extended minimal model - Insulin activity; 0.00821893; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
1535; 2020-01-01 21:04:55; Level; Bergman extended minimal model - COB; 1.26339; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
1536; 2020-01-01 21:09:55; Level; Bergman extended minimal model - interstitial fluid; 5.58328; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
1537; 2020-01-01 21:09:55; Level; Bergman extended minimal model - blood; 5.46982; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
1538; 2020-01-01 21:09:55; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
1539; 2020-01-01 21:09:55; Level; Bergman extended minimal model - IOB; 0.049645; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
1540; 2020-01-01 21:09:55; Level; Bergman extended minimal model - Insulin activity; 0.00672436; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
1541; 2020-01-01 21:09:55; Level; Bergman extended minimal model - COB; 1.01919; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
1542; 2020-01-01 21:14:55; Level; Bergman extended minimal model - interstitial fluid; 5.51685; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
1543; 2020-01-01 21:14:55; Level; Bergman extended minimal model - blood; 5.41344; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
1544; 2020-01-01 21:14:55; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
1545; 2020-01-01 21:14:55; Level; Bergman extended minimal model - IOB; 0.0406174; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
1546; 2020-01-01 21:14:55; Level; Bergman extended minimal model - Insulin activity; 0.00550157; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
1547; 2020-01-01 21:14:55; Level; Bergman extended minimal model - COB; 0.821134; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {3BD439F0-8B5A-4004-9B70-24E5E2523B7A}
1548; 2020-01-01 21:19:55; Level; Bergman extended minimal model - interstitial fluid; 5.45206; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {582CFE11-68B9-4E5E-B50B-1978C077A84E}
1549; 2020-01-01 21:19:55; Level; Bergman extended minimal model - blood; 5.36436; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {E1CD07EF-B079-4911-B79B-D203486101C8}
1550; 2020-01-01 21:19:55; Level; Bergman extended minimal model - basal insulin; 0; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {FC556839-D6C0-4646-A346-0821D25F7E29}
1551; 2020-01-01 21:19:55; Level; Bergman extended minimal model - IOB; 0.0332313; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {9CDDC004-12CA-4380-96FF-8319A8CE79A8}
1552; 2020-01-01 21:19:55; Level; Bergman extended minimal model - Insulin activity; 0.00450114; 8; 2; {8114B2A6-B4B2-4C8D-A029-625CBDB682EF}; {755CFD08-2B12-43B6-A455-58061568446E}
