Logical Clock; Device Time; Event Code; Signal; Info; Segment Id; Event Code Id; Device Id; Signal Id;
1317; 2020-11-11 08:28:08; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1692; 2020-11-11 12:53:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1693; 2020-11-11 12:53:08; Level; Interstitial glucose; 6.98188; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1694; 2020-11-11 12:53:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1695; 2020-11-11 12:58:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1696; 2020-11-11 12:58:08; Level; Blood glucose; 6.88453; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1699; 2020-11-11 12:58:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1700; 2020-11-11 12:58:08; Level; Interstitial glucose; 6.95407; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1701; 2020-11-11 12:58:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1702; 2020-11-11 13:03:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1703; 2020-11-11 13:03:08; Level; Blood glucose; 6.85618; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1706; 2020-11-11 13:03:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1707; 2020-11-11 13:03:08; Level; Interstitial glucose; 6.92611; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1708; 2020-11-11 13:03:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1709; 2020-11-11 13:08:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1710; 2020-11-11 13:08:08; Level; Blood glucose; 6.82775; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1713; 2020-11-11 13:08:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1714; 2020-11-11 13:08:08; Level; Interstitial glucose; 6.898; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1715; 2020-11-11 13:08:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1716; 2020-11-11 13:13:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1717; 2020-11-11 13:13:08; Level; Blood glucose; 6.79925; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1720; 2020-11-11 13:13:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1721; 2020-11-11 13:13:08; Level; Interstitial glucose; 6.86977; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1722; 2020-11-11 13:13:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1723; 2020-11-11 13:18:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1724; 2020-11-11 13:18:08; Level; Blood glucose; 6.7707; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1727; 2020-11-11 13:18:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1728; 2020-11-11 13:18:08; Level; Interstitial glucose; 6.84145; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1729; 2020-11-11 13:18:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1730; 2020-11-11 13:23:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1731; 2020-11-11 13:23:08; Level; Blood glucose; 6.74212; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1734; 2020-11-11 13:23:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1735; 2020-11-11 13:23:08; Level; Interstitial glucose; 6.81305; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1736; 2020-11-11 13:23:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1737; 2020-11-11 13:28:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1738; 2020-11-11 13:28:08; Level; Blood glucose; 6.71352; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1741; 2020-11-11 13:28:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1742; 2020-11-11 13:28:08; Level; Interstitial glucose; 6.78458; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1743; 2020-11-11 13:28:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1744; 2020-11-11 13:33:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1745; 2020-11-11 13:33:08; Level; Blood glucose; 6.68491; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1748; 2020-11-11 13:33:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1749; 2020-11-11 13:33:08; Level; Interstitial glucose; 6.75607; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1750; 2020-11-11 13:33:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1751; 2020-11-11 13:38:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1752; 2020-11-11 13:38:08; Level; Blood glucose; 6.65632; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1755; 2020-11-11 13:38:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1756; 2020-11-11 13:38:08; Level; Interstitial glucose; 6.72753; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1757; 2020-11-11 13:38:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1758; 2020-11-11 13:43:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1759; 2020-11-11 13:43:08; Level; Blood glucose; 6.62775; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1762; 2020-11-11 13:43:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1763; 2020-11-11 13:43:08; Level; Interstitial glucose; 6.69898; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1764; 2020-11-11 13:43:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1765; 2020-11-11 13:48:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1766; 2020-11-11 13:48:08; Level; Blood glucose; 6.59922; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1769; 2020-11-11 13:48:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1770; 2020-11-11 13:48:08; Level; Interstitial glucose; 6.67043; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1771; 2020-11-11 13:48:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1772; 2020-11-11 13:53:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1773; 2020-11-11 13:53:08; Level; Blood glucose; 6.57074; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1776; 2020-11-11 13:53:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1777; 2020-11-11 13:53:08; Level; Interstitial glucose; 6.6419; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1778; 2020-11-11 13:53:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1779; 2020-11-11 13:58:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1780; 2020-11-11 13:58:08; Level; Blood glucose; 6.54232; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1783; 2020-11-11 13:58:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1784; 2020-11-11 13:58:08; Level; Interstitial glucose; 6.6134; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1785; 2020-11-11 13:58:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1786; 2020-11-11 14:03:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1787; 2020-11-11 14:03:08; Level; Blood glucose; 6.51398; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1790; 2020-11-11 14:03:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1791; 2020-11-11 14:03:08; Level; Interstitial glucose; 6.58493; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1792; 2020-11-11 14:03:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1793; 2020-11-11 14:08:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1794; 2020-11-11 14:08:08; Level; Blood glucose; 6.48572; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1797; 2020-11-11 14:08:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1798; 2020-11-11 14:08:08; Level; Interstitial glucose; 6.55653; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1799; 2020-11-11 14:08:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1800; 2020-11-11 14:13:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1801; 2020-11-11 14:13:08; Level; Blood glucose; 6.45755; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1804; 2020-11-11 14:13:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1805; 2020-11-11 14:13:08; Level; Interstitial glucose; 6.52819; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1806; 2020-11-11 14:13:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1807; 2020-11-11 14:18:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1808; 2020-11-11 14:18:08; Level; Blood glucose; 6.42949; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1811; 2020-11-11 14:18:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1812; 2020-11-11 14:18:08; Level; Interstitial glucose; 6.49992; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1813; 2020-11-11 14:18:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1814; 2020-11-11 14:23:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1815; 2020-11-11 14:23:08; Level; Blood glucose; 6.40154; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1818; 2020-11-11 14:23:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1819; 2020-11-11 14:23:08; Level; Interstitial glucose; 6.47175; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1820; 2020-11-11 14:23:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1821; 2020-11-11 14:28:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1822; 2020-11-11 14:28:08; Level; Blood glucose; 6.37371; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1825; 2020-11-11 14:28:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1826; 2020-11-11 14:28:08; Level; Interstitial glucose; 6.44367; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1827; 2020-11-11 14:28:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1828; 2020-11-11 14:33:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1829; 2020-11-11 14:33:08; Level; Blood glucose; 6.34601; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1832; 2020-11-11 14:33:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1833; 2020-11-11 14:33:08; Level; Interstitial glucose; 6.41569; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1834; 2020-11-11 14:33:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1835; 2020-11-11 14:38:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1836; 2020-11-11 14:38:08; Level; Blood glucose; 6.31845; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1839; 2020-11-11 14:38:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1840; 2020-11-11 14:38:08; Level; Interstitial glucose; 6.38783; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1841; 2020-11-11 14:38:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1842; 2020-11-11 14:43:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1843; 2020-11-11 14:43:08; Level; Blood glucose; 6.29102; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1846; 2020-11-11 14:43:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1847; 2020-11-11 14:43:08; Level; Interstitial glucose; 6.36009; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1848; 2020-11-11 14:43:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1849; 2020-11-11 14:48:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1850; 2020-11-11 14:48:08; Level; Blood glucose; 6.26375; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1853; 2020-11-11 14:48:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1854; 2020-11-11 14:48:08; Level; Interstitial glucose; 6.33249; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1855; 2020-11-11 14:48:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1856; 2020-11-11 14:53:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1857; 2020-11-11 14:53:08; Level; Blood glucose; 6.23663; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1860; 2020-11-11 14:53:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1861; 2020-11-11 14:53:08; Level; Interstitial glucose; 6.30502; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1862; 2020-11-11 14:53:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1863; 2020-11-11 14:58:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1864; 2020-11-11 14:58:08; Level; Blood glucose; 6.20967; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1867; 2020-11-11 14:58:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1868; 2020-11-11 14:58:08; Level; Interstitial glucose; 6.27769; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1869; 2020-11-11 14:58:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1870; 2020-11-11 15:03:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
1871; 2020-11-11 15:03:08; Level; Blood glucose; 6.18288; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {F666F6C2-D7C0-43E8-8EE1-C8CAA8F860E5}
1874; 2020-11-11 15:03:08; Level; requested insulin basal rate; 2; 0; 2; {14A25F4C-E1B1-85C4-1274-9A0D11E09813}; {B5897BBD-1E32-408A-A0D5-C5BFECF447D9}
1875; 2020-11-11 15:03:08; Level; Interstitial glucose; 6.25052; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {3034568D-F498-455B-AC6A-BCF301F69C9E}
1876; 2020-11-11 15:03:08; Level; delivered insulin basal rate; 2; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {BF88A8CB-1290-4477-A2CF-BDD06DF628AB}
1877; 2020-11-11 15:08:08; Level; UVa/Padova S2013 - Delivered insulin; 0.166667; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
